"","Cluster","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"406","MPP.5","BP","GO:0009260","ribonucleotide biosynthetic process","23/1014","81/8716",3.11577075612628e-05,0.00162020079318567,0.00154617195416793,"697950/100533956/702893/695498/698458/695649/699460/106997570/704926/709737/715664/709259/698144/700338/715417/694868/712819/698807/100423990/100428383/706338/695317/698560",23
"407","MPP.5","BP","GO:0033047","regulation of mitotic sister chromatid segregation","9/1014","17/8716",3.83786619956456e-05,0.00196450776090211,0.00187474714024782,"709328/708574/702198/710680/696232/699504/699624/703219/718333",9
"408","MPP.5","BP","GO:1902850","microtubule cytoskeleton organization involved in mitosis","19/1014","62/8716",4.76936663755981e-05,0.00240376078533014,0.00229393018842958,"694693/705180/693637/720265/677711/695574/699174/100426308/702317/696232/699524/711887/719053/711473/713668/699504/704467/716791/698190",19
"409","MPP.5","BP","GO:0033260","nuclear DNA replication","8/1014","14/8716",5.1447873486744e-05,0.00255368535670566,0.00243700453358261,"708320/718006/714686/708579/707651/699763/704730/705468",8
"410","MPP.5","BP","GO:0044283","small molecule biosynthetic process","50/1014","247/8716",5.33495459714212e-05,0.00260855391943845,0.00248936608853293,"712634/714090/701186/721704/701009/719487/706325/709590/704320/700718/708377/719983/697949/717022/715708/722050/574096/709875/707598/709285/717580/693380/716112/706387/696865/719037/715182/705317/712819/712341/713306/100423684/702529/700635/711556/710441/710155/702269/714922/693970/100428383/713103/707645/701145/696664/702353/703030/722337/697722/100430821",50
"411","MPP.5","BP","GO:0007127","meiosis I","14/1014","39/8716",6.91636050618865e-05,0.0033320583850403,0.00317981280238085,"709328/698916/700589/700707/700382/697324/699516/696143/714013/703600/703219/698190/703530/697082",14
"412","MPP.5","BP","GO:0055086","nucleobase-containing small molecule metabolic process","48/1014","238/8716",8.24845781920956e-05,0.00391622432112037,0.00373728752449312,"707989/710500/703138/717990/701186/699111/697950/100533956/702893/695498/698458/695649/701480/708377/699460/716870/718532/106997570/701427/704926/709737/715664/709259/698144/720853/696865/700338/715417/694868/703036/712860/712819/698807/706050/702529/100423990/693834/708852/100428383/713103/707645/706338/709060/705454/695317/715826/698560/697722",48
"413","MPP.5","BP","GO:0044770","cell cycle phase transition","42/1014","200/8716",8.81335342522539e-05,0.00412464940300548,0.00393618942449916,"714126/715650/717164/713271/709328/715345/700589/708574/702198/703628/708029/700382/697324/720265/710680/707259/710858/714115/700617/704730/708805/704339/702317/696232/704923/698993/697747/709380/710035/705595/710227/713668/699504/699624/703219/700592/696429/705468/711900/718333/703530/699367",42
"414","MPP.5","BP","GO:0045132","meiotic chromosome segregation","12/1014","31/8716",9.81776833996747e-05,0.00453000127911738,0.00432302030685002,"709328/700589/693637/700382/716120/698231/696143/702615/703600/703219/698190/703530",12
"415","MPP.5","BP","GO:0051225","spindle assembly","16/1014","50/8716",0.000105247979020378,0.00478878304542718,0.00456997803641113,"694693/717252/720265/677711/695574/699174/702317/699524/711887/711473/713668/704467/703219/716791/708325/698190",16
"416","MPP.5","BP","GO:0009117","nucleotide metabolic process","42/1014","202/8716",0.000111575268581999,0.00500713123115931,0.00477834964222838,"707989/710500/703138/717990/699111/697950/100533956/702893/695498/698458/695649/701480/708377/699460/716870/718532/106997570/701427/704926/709737/715664/709259/698144/720853/696865/700338/715417/694868/712860/712819/698807/706050/702529/100423990/708852/100428383/713103/707645/706338/709060/695317/698560",42
"417","MPP.5","BP","GO:0045839","negative regulation of mitotic nuclear division","9/1014","19/8716",0.000117377867668205,0.00519634992541945,0.0049589227165657,"709328/708574/702198/710680/696232/699504/699624/703219/718333",9
"418","MPP.5","BP","GO:0010965","regulation of mitotic sister chromatid separation","10/1014","23/8716",0.000119395500788824,0.00520088590257098,0.00496325143970048,"709328/708574/702198/710680/702317/696232/699504/699624/703219/718333",10
"419","MPP.5","BP","GO:0051054","positive regulation of DNA metabolic process","25/1014","99/8716",0.000120655472709217,0.00520088590257098,0.00496325143970048,"693426/718006/100426721/702520/714220/708431/694166/703350/708029/712921/701994/704730/708805/699230/703524/702500/696640/697747/718376/705595/715453/711473/705468/716125/701942",25
"420","MPP.5","BP","GO:0051604","protein maturation","46/1014","229/8716",0.000127411677179412,0.00542078771999682,0.00517310568999118,"574137/707989/708431/697669/698024/707871/702277/722013/698458/712355/716910/718166/717022/720759/703765/706757/702989/704339/702500/714506/106995370/696640/695213/100429721/717805/706547/706234/709716/709772/696739/716790/100425207/710143/718957/700203/700998/697922/715226/713606/695120/711675/705853/718871/707667/714456/696171",46
"421","MPP.5","BP","GO:0009141","nucleoside triphosphate metabolic process","18/1014","61/8716",0.000129479842461796,0.00543815338339544,0.00518967789624203,"707989/710500/697950/100533956/702893/695498/698458/695649/716870/106997570/709737/698144/700338/715417/712860/706338/709060/698560",18
"422","MPP.5","BP","GO:0006753","nucleoside phosphate metabolic process","42/1014","204/8716",0.000140530050870642,0.00582754995762309,0.00556128249281556,"707989/710500/703138/717990/699111/697950/100533956/702893/695498/698458/695649/701480/708377/699460/716870/718532/106997570/701427/704926/709737/715664/709259/698144/720853/696865/700338/715417/694868/712860/712819/698807/706050/702529/100423990/708852/100428383/713103/707645/706338/709060/695317/698560",42
"423","MPP.5","BP","GO:0051726","regulation of cell cycle","72/1014","407/8716",0.000147509609805699,0.00604051852154336,0.00576452027793323,"100423080/696248/707989/714126/722348/715650/717164/713271/709328/715345/700589/708574/702198/703628/708029/700382/697324/716120/700695/705381/720265/701994/710680/707259/710858/716910/714115/700617/704708/711095/704730/708805/700414/699570/704339/699174/100426308/702317/702615/696232/704923/698993/697747/718376/709380/710035/705595/717979/711887/711040/710200/710227/711473/713668/100426053/699504/699624/704467/703219/696429/710441/716791/705468/698830/711900/718333/694877/711254/698190/703530/697082/713839",72
"424","MPP.5","BP","GO:0007088","regulation of mitotic nuclear division","13/1014","37/8716",0.000161241830369784,0.00652133625051127,0.00622336889146535,"709328/708574/702198/720265/710680/100426308/702317/696232/699504/699624/703219/710441/718333",13
"425","MPP.5","BP","GO:0000387","spliceosomal snRNP assembly","8/1014","16/8716",0.000177902727077849,0.00694274931748724,0.006625527110384,"716578/698965/702586/701418/708594/715183/716917/698881",8
"426","MPP.5","BP","GO:0000413","protein peptidyl-prolyl isomerization","8/1014","16/8716",0.000177902727077849,0.00694274931748724,0.006625527110384,"574137/697669/720759/711095/706757/717805/700998/703973",8
"427","MPP.5","BP","GO:2000278","regulation of DNA biosynthetic process","15/1014","47/8716",0.000178019213268903,0.00694274931748724,0.006625527110384,"693426/718006/100426721/702520/714220/708431/694166/703350/699230/702500/696640/711473/106994665/716125/701942",15
"428","MPP.5","BP","GO:0090407","organophosphate biosynthetic process","47/1014","239/8716",0.000183007853974239,0.00705333799552478,0.00673106286443949,"703138/714090/717990/697950/701009/100533956/719487/713104/702893/717761/695498/698458/695649/704320/699460/106997570/704926/709737/715664/709259/574297/715006/693380/698144/709197/720853/696865/700338/715417/694868/709753/712819/698807/699083/706050/702529/100423990/708852/100428383/707645/706338/717045/696123/707201/705639/695317/698560",47
"429","MPP.5","BP","GO:0030071","regulation of mitotic metaphase/anaphase transition","11/1014","29/8716",0.000236981413303454,0.00902733848816414,0.0086148690025858,"709328/708574/702198/710680/702317/696232/709380/699504/699624/703219/718333",11
"430","MPP.5","BP","GO:2001251","negative regulation of chromosome organization","12/1014","34/8716",0.00027373109427997,0.0102077462458188,0.00974134257119784,"710888/709328/700707/708574/702198/710680/699230/696232/699504/699624/703219/718333",12
"431","MPP.5","BP","GO:0018208","peptidyl-proline modification","10/1014","25/8716",0.000274200753855939,0.0102077462458188,0.00974134257119784,"574137/697669/720759/711095/706757/716763/717805/707881/700998/703973",10
"432","MPP.5","BP","GO:0070585","protein localization to mitochondrion","16/1014","54/8716",0.000287588953329289,0.0105223767173022,0.0100415972143138,"708431/716461/713297/698024/702277/716870/694581/703765/719313/705930/697747/700814/709772/712767/707001/700141",16
"433","MPP.5","BP","GO:0007093","mitotic cell cycle checkpoint signaling","15/1014","49/8716",0.000298283994854314,0.0105223767173022,0.0100415972143138,"713271/709328/708574/702198/708029/710680/704339/696232/705595/710227/713668/699504/699624/696429/718333",15
"434","MPP.5","BP","GO:0072655","establishment of protein localization to mitochondrion","15/1014","49/8716",0.000298283994854314,0.0105223767173022,0.0100415972143138,"708431/716461/713297/698024/702277/716870/694581/703765/719313/705930/697747/700814/709772/712767/707001",15
"435","MPP.5","BP","GO:0051784","negative regulation of nuclear division","9/1014","21/8716",0.000300766368579352,0.0105223767173022,0.0100415972143138,"709328/708574/702198/710680/696232/699504/699624/703219/718333",9
"436","MPP.5","BP","GO:0008608","attachment of spindle microtubules to kinetochore","8/1014","17/8716",0.000301924118262029,0.0105223767173022,0.0100415972143138,"705180/693637/705381/712202/696232/711887/711473/699504",8
"437","MPP.5","BP","GO:0022616","DNA strand elongation","8/1014","17/8716",0.000301924118262029,0.0105223767173022,0.0100415972143138,"710766/708320/718006/714686/693601/707742/705074/694401",8
"438","MPP.5","BP","GO:0000226","microtubule cytoskeleton organization","45/1014","231/8716",0.000310711867756355,0.0107146534607349,0.0102250886120374,"100423080/574113/719733/694693/705180/702583/717252/693637/722013/705381/720265/677711/702839/695574/712355/699377/699174/100426308/702317/700712/696232/701030/716763/699524/711887/701842/719053/710182/711473/713668/699504/704467/711862/703219/716791/710847/718684/708325/693504/700064/698190/697922/714274/720855/702678",45
"439","MPP.5","BP","GO:0009199","ribonucleoside triphosphate metabolic process","16/1014","55/8716",0.000362503517718762,0.0123704325421527,0.0118052132414992,"707989/697950/100533956/702893/695498/698458/695649/716870/106997570/709737/698144/700338/715417/712860/706338/698560",16
"440","MPP.5","BP","GO:0006626","protein targeting to mitochondrion","13/1014","40/8716",0.000390295972751958,0.0131815423374785,0.0125792624967262,"708431/716461/713297/698024/702277/716870/694581/719313/705930/700814/709772/712767/707001",13
"441","MPP.5","BP","GO:0019693","ribose phosphate metabolic process","31/1014","144/8716",0.000456511360148061,0.0148105632686435,0.0141338515866175,"707989/697950/100533956/702893/695498/698458/695649/699460/716870/106997570/704926/709737/715664/709259/698144/720853/696865/700338/715417/694868/712860/712819/698807/706050/702529/100423990/100428383/707645/706338/695317/698560",31
"442","MPP.5","BP","GO:0006778","porphyrin-containing compound metabolic process","7/1014","14/8716",0.000462536136022726,0.0148105632686435,0.0141338515866175,"698237/716870/705461/703020/700980/711792/702943",7
"443","MPP.5","BP","GO:0009220","pyrimidine ribonucleotide biosynthetic process","7/1014","14/8716",0.000462536136022726,0.0148105632686435,0.0141338515866175,"100533956/695498/695649/699460/715664/715417/695317",7
"444","MPP.5","BP","GO:0042168","heme metabolic process","7/1014","14/8716",0.000462536136022726,0.0148105632686435,0.0141338515866175,"698237/716870/705461/703020/700980/711792/702943",7
"445","MPP.5","BP","GO:0007091","metaphase/anaphase transition of mitotic cell cycle","11/1014","31/8716",0.000465655682744285,0.0148105632686435,0.0141338515866175,"709328/708574/702198/710680/702317/696232/709380/699504/699624/703219/718333",11
"446","MPP.5","BP","GO:1902099","regulation of metaphase/anaphase transition of cell cycle","11/1014","31/8716",0.000465655682744285,0.0148105632686435,0.0141338515866175,"709328/708574/702198/710680/702317/696232/709380/699504/699624/703219/718333",11
"447","MPP.5","BP","GO:0010564","regulation of cell cycle process","48/1014","258/8716",0.00059534398231461,0.0187533354429102,0.0178964739622914,"714126/722348/715650/713271/709328/715345/708574/702198/708029/716120/705381/720265/701994/710680/710858/716910/714115/704708/711095/704730/700414/699570/704339/699174/100426308/702317/702615/696232/704923/698993/697747/709380/710035/705595/711887/710227/711473/713668/699504/699624/703219/696429/710441/716791/705468/711900/718333/698190",48
"448","MPP.5","BP","GO:0000075","cell cycle checkpoint signaling","18/1014","69/8716",0.000689061031530778,0.0214987041837603,0.0205164036455781,"714126/713271/709328/708574/702198/708029/710680/704339/696232/698993/710035/705595/710227/713668/699504/699624/696429/718333",18
"449","MPP.5","BP","GO:0009144","purine nucleoside triphosphate metabolic process","15/1014","53/8716",0.000756715270626642,0.0233867851563479,0.0223182160254332,"707989/697950/100533956/702893/698458/695649/716870/106997570/709737/698144/700338/712860/706338/709060/698560",15
"450","MPP.5","BP","GO:0032200","telomere organization","17/1014","64/8716",0.000770107972351941,0.0235782590413548,0.0225009412482564,"718006/708431/700589/701950/708029/700382/707742/695933/710718/699570/699230/702500/574279/696640/711473/716125/703530",17
"451","MPP.5","BP","GO:0009112","nucleobase metabolic process","7/1014","15/8716",0.000780613435228375,0.0236786075352607,0.0225967047039793,"701186/695498/699460/704926/715664/694868/702529",7
"452","MPP.5","BP","GO:0090068","positive regulation of cell cycle process","22/1014","93/8716",0.000798155610048986,0.0239886034726649,0.0228925365702123,"722348/715650/715345/716120/701994/710858/714115/704708/704730/700414/699570/100426308/702317/702615/696232/704923/697747/711887/699504/703219/710441/705468",22
"453","MPP.5","BP","GO:0044784","metaphase/anaphase transition of cell cycle","11/1014","33/8716",0.000854959907363704,0.0254622605138499,0.0242988605250737,"709328/708574/702198/710680/702317/696232/709380/699504/699624/703219/718333",11
"454","MPP.5","BP","GO:0045787","positive regulation of cell cycle","27/1014","125/8716",0.000983096799223229,0.0290146406689667,0.0276889283422759,"722348/715650/715345/703628/716120/701994/710858/716910/714115/704708/704730/700414/699570/100426308/702317/702615/696232/704923/697747/717979/711887/699504/703219/710441/705468/703530/697082",27
"455","MPP.5","BP","GO:0000375","RNA splicing, via transesterification reactions","33/1014","164/8716",0.00106680867518259,0.0306567124552472,0.0292559719786917,"707989/716578/698965/720192/701060/702586/698969/701418/708283/703226/720965/708594/721486/722383/711683/720759/715183/711026/716917/717824/712141/706486/708260/100428826/696170/700497/705655/708569/715453/715267/696224/698881/702730",33
"456","MPP.5","BP","GO:0000377","RNA splicing, via transesterification reactions with bulged adenosine as nucleophile","33/1014","164/8716",0.00106680867518259,0.0306567124552472,0.0292559719786917,"707989/716578/698965/720192/701060/702586/698969/701418/708283/703226/720965/708594/721486/722383/711683/720759/715183/711026/716917/717824/712141/706486/708260/100428826/696170/700497/705655/708569/715453/715267/696224/698881/702730",33
"457","MPP.5","BP","GO:0000398","mRNA splicing, via spliceosome","33/1014","164/8716",0.00106680867518259,0.0306567124552472,0.0292559719786917,"707989/716578/698965/720192/701060/702586/698969/701418/708283/703226/720965/708594/721486/722383/711683/720759/715183/711026/716917/717824/712141/706486/708260/100428826/696170/700497/705655/708569/715453/715267/696224/698881/702730",33
"458","MPP.5","BP","GO:0007006","mitochondrial membrane organization","12/1014","39/8716",0.00112504578759112,0.0320491304360739,0.030584768779365,"708431/702277/716870/698137/719313/701430/705930/574297/697156/712767/707060/697082",12
"459","MPP.5","BP","GO:0009259","ribonucleotide metabolic process","29/1014","139/8716",0.00116387473573368,0.0328694278815823,0.0313675858904631,"707989/697950/100533956/702893/695498/698458/695649/699460/716870/106997570/704926/709737/715664/709259/698144/696865/700338/715417/694868/712860/712819/698807/706050/100423990/100428383/707645/706338/695317/698560",29
"460","MPP.5","BP","GO:0006221","pyrimidine nucleotide biosynthetic process","7/1014","16/8716",0.00124938843045657,0.0349828760527839,0.0333844681822403,"100533956/695498/695649/699460/715664/715417/695317",7
"461","MPP.5","BP","GO:0019752","carboxylic acid metabolic process","67/1014","403/8716",0.00141855066026987,0.0393828132461363,0.0375833671811017,"574353/712634/714090/701186/709378/721704/706110/701009/706211/706325/695625/100427660/695498/709590/722013/694309/700718/701480/708377/707542/699460/705539/719983/697949/715708/722050/706932/697747/709285/700747/693380/697333/706387/703036/719037/715182/700770/713306/704527/698807/100423684/707015/706050/100425207/694185/716078/700635/711556/100423990/710155/702269/721589/709213/702250/693970/713103/716305/701145/705830/696664/703030/718871/715826/722337/722350/716977/697722",67
"462","MPP.5","BP","GO:0090307","mitotic spindle assembly","10/1014","30/8716",0.00146336246531137,0.0402855078685719,0.038444816647278,"694693/677711/695574/699174/702317/699524/711887/711473/713668/716791",10
"463","MPP.5","BP","GO:0033045","regulation of sister chromatid segregation","11/1014","35/8716",0.00148124778420358,0.0404380645087576,0.0385904027989879,"709328/708574/702198/710680/702317/696232/709380/699504/699624/703219/718333",11
"464","MPP.5","BP","GO:0009205","purine ribonucleoside triphosphate metabolic process","14/1014","51/8716",0.0015568406002411,0.0421504942676847,0.0402245896713012,"707989/697950/100533956/702893/698458/695649/716870/106997570/709737/698144/700338/712860/706338/698560",14
"465","MPP.5","BP","GO:0007017","microtubule-based process","60/1014","355/8716",0.00166312568327122,0.0446590142491519,0.0426184924876233,"709643/100423080/574113/719733/707989/694693/705180/702583/717252/693637/722609/722013/705381/720265/677711/702839/695574/712355/706401/703765/699377/699174/100426308/702317/700712/696232/701030/702360/722288/716763/699524/711887/695229/701842/106998065/719053/710182/711473/713668/699504/704467/711862/703219/712082/716791/710847/718684/708325/721601/693504/700064/100430586/698190/697922/717579/714274/720855/702678/574230/710378",60
"466","MPP.5","BP","GO:0000086","G2/M transition of mitotic cell cycle","13/1014","46/8716",0.00169947378505752,0.0452640334947026,0.0431958677074953,"715650/713271/707259/714115/700617/704730/708805/705595/713668/699504/703219/696429/699367",13
"467","MPP.5","BP","GO:0000723","telomere maintenance","16/1014","63/8716",0.00182334113120673,0.0481039307821152,0.045906006819254,"718006/708431/700589/701950/708029/700382/707742/710718/699570/699230/702500/574279/696640/711473/716125/703530",16
"468","MPP.5","BP","GO:0043436","oxoacid metabolic process","67/1014","407/8716",0.00183546744437253,0.0481039307821152,0.045906006819254,"574353/712634/714090/701186/709378/721704/706110/701009/706211/706325/695625/100427660/695498/709590/722013/694309/700718/701480/708377/707542/699460/705539/719983/697949/715708/722050/706932/697747/709285/700747/693380/697333/706387/703036/719037/715182/700770/713306/704527/698807/100423684/707015/706050/100425207/694185/716078/700635/711556/100423990/710155/702269/721589/709213/702250/693970/713103/716305/701145/705830/696664/703030/718871/715826/722337/722350/716977/697722",67
"469","MPP.5","BP","GO:0051783","regulation of nuclear division","14/1014","52/8716",0.00190691563480031,0.048950950460158,0.046714325193326,"709328/708574/702198/720265/710680/716910/100426308/702317/696232/699504/699624/703219/710441/718333",14
"470","MPP.5","BP","GO:0051972","regulation of telomerase activity","7/1014","17/8716",0.00191261344899274,0.048950950460158,0.046714325193326,"708431/699230/702500/711473/106994665/716125/701942",7
"471","MPP.5","BP","GO:0072528","pyrimidine-containing compound biosynthetic process","7/1014","17/8716",0.00191261344899274,0.048950950460158,0.046714325193326,"100533956/695498/695649/699460/715664/715417/695317",7
"472","MPP.5","BP","GO:0061077","chaperone-mediated protein folding","10/1014","31/8716",0.00193846093320046,0.049010173696221,0.0467708424515701,"707989/702277/706757/702500/714506/696640/717805/709716/718957/700203",10
"473","MPP.5","BP","GO:0033044","regulation of chromosome organization","21/1014","93/8716",0.00194484816254845,0.049010173696221,0.0467708424515701,"710888/722348/709328/700707/708574/702198/701994/710680/700414/699230/702500/702317/702615/696232/696640/709380/711473/699504/699624/703219/718333",21
"474","MPP.5","CC","GO:0000775","chromosome, centromeric region","43/1065","106/9500",5.31624168648408e-15,2.28066768350167e-12,1.92503909489529e-12,"702520/705180/702251/719808/696142/699620/700707/693599/708574/705837/702198/693637/705381/677711/702839/710680/698231/713186/714043/709275/712202/695123/700414/699570/700712/702615/696232/702360/703477/718214/711040/696673/700384/711473/699504/697378/699624/697339/705628/707211/710371/698190/702353",43
"475","MPP.5","CC","GO:0098687","chromosomal region","52/1065","149/9500",1.22238357125742e-14,2.62201276034717e-12,2.21315762375028e-12,"722348/702520/713271/705180/702251/719808/696142/699620/700707/693599/708574/705837/702198/693637/713843/705381/677711/702839/710680/698231/713186/714043/707742/695933/709275/712202/695123/700414/695561/699570/699230/700712/702615/696232/702360/703477/718214/711040/696673/700384/711473/713668/699504/697378/699624/697339/705628/707211/710371/698190/703530/702353",52
"476","MPP.5","CC","GO:0031261","DNA replication preinitiation complex","11/1065","11/9500",3.35659438900459e-11,4.79992997627657e-09,4.0514683151494e-09,"717548/710766/708320/693426/710888/714686/707651/707142/703350/716398/700773",11
"477","MPP.5","CC","GO:0000776","kinetochore","26/1065","64/9500",1.29343610482088e-09,1.38721022242039e-07,1.17090005278521e-07,"705180/702251/699620/693599/708574/702198/693637/705381/677711/702839/710680/714043/712202/700414/700712/696232/702360/703477/718214/711473/699504/699624/697339/705628/710371/698190",26
"478","MPP.5","CC","GO:0005657","replication fork","15/1065","25/9500",5.56592431534978e-09,3.98172979559705e-07,3.36085155118485e-07,"718006/695531/696248/100426721/714220/710253/700100/716541/694166/693601/699763/712921/704708/703524/700757",15
"479","MPP.5","CC","GO:0000313","organellar ribosome","21/1065","47/9500",6.4969950044707e-09,3.98172979559705e-07,3.36085155118485e-07,"697086/717038/718640/106992264/719413/701827/702952/702487/697743/713412/702768/714094/707384/695310/706805/711629/100430880/706322/702994/695196/703678",21
"480","MPP.5","CC","GO:0005761","mitochondrial ribosome","21/1065","47/9500",6.4969950044707e-09,3.98172979559705e-07,3.36085155118485e-07,"697086/717038/718640/106992264/719413/701827/702952/702487/697743/713412/702768/714094/707384/695310/706805/711629/100430880/706322/702994/695196/703678",21
"481","MPP.5","CC","GO:0000779","condensed chromosome, centromeric region","26/1065","69/9500",8.66141926013451e-09,4.64468607824713e-07,3.92043187563983e-07,"705180/702251/699620/693599/708574/702198/693637/705381/677711/702839/710680/714043/712202/700414/700712/696232/702360/703477/718214/711473/699504/699624/697339/705628/710371/698190",26
"482","MPP.5","CC","GO:0000228","nuclear chromosome","32/1065","98/9500",1.05280222964596e-08,5.01835729464574e-07,4.2358358713241e-07,"717548/710766/708320/693426/718006/710888/714686/696248/707651/713271/710253/700100/716541/716175/707142/700707/707526/703350/693601/710562/699763/716398/716120/720265/712921/705074/702615/700773/715453/711473/699190/709225",32
"483","MPP.5","CC","GO:0000793","condensed chromosome","32/1065","103/9500",4.05327984460476e-08,1.73885705333544e-06,1.4677139647832e-06,"705180/702251/699620/700707/693599/708574/702198/693637/697057/716120/705381/720265/677711/702839/710680/714043/712202/700414/699570/700712/702615/696232/702360/703477/718214/711473/699504/699624/697339/705628/710371/698190",32
"484","MPP.5","CC","GO:1990904","ribonucleoprotein complex","91/1065","468/9500",6.09137695900718e-08,2.3756370140128e-06,2.00519968794112e-06,"707989/574353/716578/698965/720192/700140/702509/701060/700707/697669/702586/701950/708029/697086/698969/701418/714438/708283/717668/574277/703226/720965/708594/715100/717038/722383/718640/106992264/711683/695815/716910/720759/715183/716917/693550/700286/699230/719413/100426308/702629/701827/717824/712141/704923/702952/703477/701533/702487/712859/100428826/702151/705059/703261/697743/713412/714024/697559/696170/106997168/702768/714094/705655/707384/695310/708569/718202/706805/715453/710150/713056/711629/100430880/702563/715267/702926/702994/695196/716083/703678/703230/716791/706788/702144/696224/698881/699421/703294/702730/716125/698602/699664",91
"485","MPP.5","CC","GO:0042575","DNA polymerase complex","9/1065","11/9500",1.2087206093931e-07,4.32117617858032e-06,3.64736745290549e-06,"710253/700100/716541/707526/693601/710562/699763/712921/705074",9
"486","MPP.5","CC","GO:0098798","mitochondrial protein-containing complex","43/1065","170/9500",1.72410047745611e-07,5.64572681313484e-06,4.76537853936544e-06,"716461/697950/702893/713297/699334/697086/641333/717038/710845/718640/106992264/704867/694581/702885/693431/719413/711970/701827/698137/100423260/702952/705930/702487/697743/713412/698144/100428450/702768/714094/707384/695310/700338/706805/709772/711629/713040/697156/100430880/702994/695196/703678/707001/699580",43
"487","MPP.5","CC","GO:0019866","organelle inner membrane","52/1065","224/9500",1.84242833062676e-07,5.64572681313484e-06,4.76537853936544e-06,"703575/693502/697843/697950/702893/713297/699334/714494/698024/698458/700469/641333/710845/704867/694581/702885/106997570/693431/719413/711970/693782/695399/100426173/710700/698137/711014/711369/701430/705930/714802/713998/721259/722288/574297/698144/100428450/696532/706234/700338/709772/713040/697156/713306/698807/722231/711249/707001/707060/716864/699580/708065/693805",52
"488","MPP.5","CC","GO:0000940","outer kinetochore","9/1065","12/9500",4.35173788361985e-07,1.24459703471528e-05,1.05052479436156e-05,"705180/702251/693637/702839/712202/700712/696232/699504/699624",9
