"","id","status","p_value","morans_test_statistic","morans_I","gene_ids","feature_types","n_cells","mt","ribo","hb","n_cells_by_counts","mean_counts","pct_dropout_by_counts","total_counts","highly_variable","means","dispersions","dispersions_norm","gene_short_name","q_value","module","supermodule","dim_1","dim_2"
"18","ADCY2","OK",0.00026264349968503,3.46751879867638,0.00725331774147553,"ADCY2","Gene Expression",8071,FALSE,FALSE,FALSE,8071,0.0482481196522713,97.0267193710835,13097,TRUE,0.0287442126995212,1.09000748538835,0.884047865867615,"ADCY2",0.000328422682489029,"1","1",-2.24301909248038,-0.947774102040871
"19","ADCY5","OK",0,88.1586884319375,0.186063474955987,"ADCY5","Gene Expression",6603,FALSE,FALSE,FALSE,6603,0.0411308109760284,97.5675167894021,11165,TRUE,0.014156384112011,0.86211943697771,0.546440720558167,"ADCY5",0,"6","1",5.36502505501107,0.317739794901268
"20","ADGRB3","OK",0,185.402878807801,0.391498669702564,"ADGRB3","Gene Expression",148778,FALSE,FALSE,FALSE,148778,2.58549785614014,45.1915815377361,701836,TRUE,0.940381474725424,2.28494536259532,2.43640899658203,"ADGRB3",0,"1","1",-2.95748375693961,-0.451588799306496
"21","ADGRE2","OK",2.50610455758837e-14,7.53160055225648,0.015845302751037,"ADGRE2","Gene Expression",41730,FALSE,FALSE,FALSE,41730,0.19463549554348,84.627059764009,52834,TRUE,0.171750962475826,1.00210488347094,0.753823637962341,"ADGRE2",3.69264663050177e-14,"4","1",-4.52336024085685,1.1247747642311
"22","ADGRE5","OK",0.0182470128022801,2.09137986562845,0.00435786164561725,"ADGRE5","Gene Expression",22366,FALSE,FALSE,FALSE,22366,0.0954463258385658,91.7605755734921,25909,TRUE,0.0827961013894818,1.02302732225652,0.784819424152374,"ADGRE5",0.0214877153022326,"8","1",-3.93774555961295,0.55409128492202
"23","ADGRG3","OK",1.61036423887462e-70,17.7148521084669,0.0373296904151669,"ADGRG3","Gene Expression",22502,FALSE,FALSE,FALSE,22502,0.105901248753071,91.7104744502691,28747,TRUE,0.131419486457152,1.33254509506999,1.24335777759552,"ADGRG3",3.53295926800523e-70,"1","1",-4.7710003737609,0.0267856818946761
"24","ADGRG6","OK",0,55.1826462564321,0.116449946802089,"ADGRG6","Gene Expression",8955,FALSE,FALSE,FALSE,8955,0.0422138795256615,96.7010620701342,11459,TRUE,0.0221913412819263,1.02628074379788,0.789639234542847,"ADGRG6",0,"1","1",-3.84779070655509,-1.34356181795274
"25","ADGRL2","OK",6.13016108094606e-75,18.2785678981926,0.0385414820807552,"ADGRL2","Gene Expression",47261,FALSE,FALSE,FALSE,47261,0.287156790494919,82.589491289404,77949,TRUE,0.171728129412822,1.55587501202211,1.57421231269836,"ADGRL2",1.36356788146685e-74,"5","1",3.96372426708535,-0.539936234304054
"26","ADGRL3","OK",0,38.7672769285646,0.081793155472215,"ADGRL3","Gene Expression",17007,FALSE,FALSE,FALSE,17007,0.095483161509037,93.7347808628445,25919,TRUE,0.0364830194427522,0.882437728291701,0.576541483402252,"ADGRL3",0,"1","1",-3.67934511939689,-0.745747258016213
"27","ADIPOR2","OK",0,39.9458689146798,0.0843060484127359,"ADIPOR2","Gene Expression",141817,FALSE,FALSE,FALSE,141817,1.07029628753662,47.7559485874062,290533,TRUE,0.522084148385269,0.815448785115972,0.597217857837677,"ADIPOR2",0,"5","1",3.88106836040811,-0.0844380157676774
"28","ADK","OK",0,74.3512676920434,0.156964854517813,"ADK","Gene Expression",196944,FALSE,FALSE,FALSE,196944,2.74310278892517,27.4476793233401,744618,TRUE,0.94919153821116,1.23431638827668,0.699251890182495,"ADK",0,"5","1",3.23823832010225,-0.217893292256935
"29","ADRB2","OK",8.20794624371347e-102,21.3903960893405,0.0450610920457064,"ADRB2","Gene Expression",4823,FALSE,FALSE,FALSE,4823,0.0193773470818996,98.223252078644,5260,TRUE,0.0154713104012137,0.995196594700748,0.743589282035828,"ADRB2",1.97104314641424e-101,"4","1",-5.19584988395377,-0.0860587852684098
"30","AFAP1L1","OK",8.08117572003095e-106,21.8165435074752,0.0459896217517534,"AFAP1L1","Gene Expression",9453,FALSE,FALSE,FALSE,9453,0.0449436530470848,96.5176035453913,12200,TRUE,0.0202934148331757,1.0657235356877,0.848072171211243,"AFAP1L1",1.95867378918561e-105,"1","1",-4.64972351829215,-0.227071930715187
"31","AFDN","OK",0,65.2221439459456,0.1376832261141,"AFDN","Gene Expression",59979,FALSE,FALSE,FALSE,59979,0.353828132152557,77.9042994868319,96047,TRUE,0.179552907288264,0.88755956576323,0.584129273891449,"AFDN",0,"1","1",-3.99386261741324,-0.550466706105812
"32","AFF1","OK",1.5337754022391e-38,12.9295131581402,0.0272489887086385,"AFF1","Gene Expression",197165,FALSE,FALSE,FALSE,197165,2.45491075515747,27.3662649981028,666388,TRUE,0.917302057572627,1.32146349904588,0.843344807624817,"AFF1",2.82845029890329e-38,"3","1",0.995856535037318,-1.91916244203721
"33","AFF2","OK",0,46.071363304804,0.0972280295251686,"AFF2","Gene Expression",57847,FALSE,FALSE,FALSE,57847,0.381096392869949,78.6897082714744,103449,TRUE,0.34407597301935,1.6736072988233,2.91827726364136,"AFF2",0,"9","1",3.07954423536853,2.09124405210342
"34","AFF3","OK",0,80.4374672104879,0.169821114695297,"AFF3","Gene Expression",174039,FALSE,FALSE,FALSE,174039,3.42123246192932,35.8856662896803,928697,TRUE,1.1294467409998,1.94932949179344,1.88148665428162,"AFF3",0,"5","1",3.51376790960626,-0.275181462117775
"35","AGAP1","OK",0,155.438461421591,0.328216276206679,"AGAP1","Gene Expression",154038,FALSE,FALSE,FALSE,154038,1.96548914909363,43.2538469189651,533534,TRUE,0.768762771437548,1.53280999983945,1.880526304245,"AGAP1",0,"5","1",3.71785451134042,0.0131428939613265
